customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,st,customer lifetime value,monthly premium auto,number of open complaints,total claim amount,policy type,vehicle class
PT50227,Arizona,M,High School or Below,506175.0,0,68.0,1/0/00,Personal Auto,Two-Door Car,326.0,,,,,,,
BH36570,California,M,Bachelor,591278.0,72208,73.0,1/0/00,Personal Auto,Two-Door Car,350.0,,,,,,,
TX17484,California,F,Bachelor,1518227.0,53863,63.0,1/0/00,Personal Auto,Four-Door Car,105.0,,,,,,,
CT41158,Washington,M,College,1074703.0,66446,136.0,1/0/00,Corporate Auto,SUV,639.0,,,,,,,
AO87348,Washington,M,College,205062.0,0,61.0,1/0/00,Personal Auto,Four-Door Car,292.0,,,,,,,
DE55857,Washington,F,Bachelor,246544.0,64997,63.0,1/1/00,Personal Auto,Four-Door Car,383.0,,,,,,,
LF66923,Nevada,F,High School or Below,534312.0,64460,66.0,1/0/00,Corporate Auto,Two-Door Car,316.0,,,,,,,
CN24514,Arizona,F,College,811982.0,46618,67.0,1/0/00,Personal Auto,Four-Door Car,99.0,,,,,,,
UW32074,Oregon,F,College,460526.0,0,64.0,1/0/00,Corporate Auto,Four-Door Car,307.0,,,,,,,
HP36979,California,M,College,640878.0,49988,84.0,1/5/00,Personal Auto,Two-Door Car,566.0,,,,,,,
PP40919,California,F,College,237653.0,0,91.0,1/5/00,Personal Auto,Two-Door Car,436.0,,,,,,,
RO73268,California,M,Bachelor,321107.0,16269,86.0,1/0/00,Corporate Auto,Two-Door Car,412.0,,,,,,,
HO61691,Arizona,F,Bachelor,509452.0,72006,64.0,1/0/00,Personal Auto,Four-Door Car,307.0,,,,,,,
BS13062,Arizona,F,High School or Below,2575527.0,0,81.0,1/2/00,Personal Auto,Four-Door Car,388.0,,,,,,,
FO35655,Oregon,M,Bachelor,867222.0,0,245.0,1/0/00,Corporate Auto,Luxury,2345.0,,,,,,,
HR10526,California,M,Master,804473.0,44320,67.0,1/0/00,Personal Auto,Four-Door Car,321.0,,,,,,,
IA63417,Arizona,F,High School or Below,400151.0,19782,108.0,1/0/00,Personal Auto,Two-Door Car,773.0,,,,,,,
BH35016,Nevada,F,Bachelor,1670611.0,63933,70.0,1/0/00,Personal Auto,Two-Door Car,424.0,,,,,,,
PK52952,Arizona,M,Doctor,854441.0,28224,109.0,1/0/00,Personal Auto,SUV,523.0,,,,,,,
OD76309,Washington,F,College,780531.0,21073,106.0,1/1/00,Personal Auto,SUV,508.0,,,,,,,
IL28481,Oregon,M,Bachelor,611275.0,63243,77.0,1/0/00,Personal Auto,Four-Door Car,364.0,,,,,,,
GY55092,Nevada,M,High School or Below,477294.0,20993,133.0,1/0/00,Personal Auto,SUV,638.0,,,,,,,
UF33451,Oregon,F,Bachelor,1097909.0,94827,135.0,1/0/00,Personal Auto,SUV,354.0,,,,,,,
CF15558,California,F,Master,500426.0,39161,63.0,1/1/00,Personal Auto,Two-Door Car,283.0,,,,,,,
JM62924,Washington,M,Bachelor,1322304.0,37534,84.0,1/2/00,Personal Auto,Four-Door Car,403.0,,,,,,,
EM66435,Oregon,F,Bachelor,262331.0,80210,65.0,1/0/00,Corporate Auto,Four-Door Car,20.0,,,,,,,
QX45933,California,M,Bachelor,1784019.0,0,62.0,1/0/00,Personal Auto,Four-Door Car,385.0,,,,,,,
JI71369,California,F,College,510611.0,30110,64.0,1/0/00,Personal Auto,Four-Door Car,140.0,,,,,,,
JU93290,Arizona,F,College,1793060.0,21708,68.0,1/0/00,Personal Auto,Four-Door Car,326.0,,,,,,,
GU66096,Arizona,M,High School or Below,545734.0,94731,67.0,1/0/00,Personal Auto,Four-Door Car,321.0,,,,,,,
UC33108,California,M,Bachelor,656364.0,32375,83.0,1/0/00,Personal Auto,Four-Door Car,398.0,,,,,,,
LW93867,Oregon,M,College,481252.0,16531,63.0,1/0/00,Corporate Auto,Four-Door Car,102.0,,,,,,,
OU78470,Arizona,F,Master,2932804.0,32006,94.0,1/0/00,Corporate Auto,Four-Door Car,56.0,,,,,,,
XW90265,Arizona,F,Bachelor,577352.0,81676,72.0,1/0/00,Personal Auto,Two-Door Car,463.0,,,,,,,
HS67749,California,M,College,684711.0,71038,86.0,1/0/00,Corporate Auto,Four-Door Car,205.0,,,,,,,
VZ51506,Arizona,F,High School or Below,359531.0,0,103.0,1/0/00,Corporate Auto,Luxury,741.0,,,,,,,
UI64281,Nevada,F,Master,2285561.0,20832,65.0,1/0/00,Personal Auto,Two-Door Car,56.0,,,,,,,
AE98193,Washington,M,High School or Below,785941.0,0,113.0,1/0/00,Personal Auto,SUV,813.0,,,,,,,
AZ74055,Oregon,M,High School or Below,411557.0,52405,103.0,1/0/00,Personal Auto,Four-Door Car,494.0,,,,,,,
XS76911,Arizona,F,High School or Below,502963.0,0,133.0,1/0/00,Personal Auto,Luxury,795.0,,,,,,,
AY40674,Washington,F,Bachelor,482141.0,26583,1005.0,1/4/00,Personal Auto,SUV,614.0,,,,,,,
NA12740,Oregon,M,Master,500431.0,25486,65.0,1/0/00,Special Auto,Two-Door Car,72.0,,,,,,,
UA84837,Arizona,M,College,863005.0,24065,111.0,1/0/00,Corporate Auto,Four-Door Car,532.0,,,,,,,
DJ51510,Arizona,F,High School or Below,932208.0,70435,116.0,1/0/00,Personal Auto,Four-Door Car,67.0,,,,,,,
VM58985,California,M,College,1672756.0,0,76.0,1/2/00,Personal Auto,Two-Door Car,402.0,,,,,,,
OH60605,Oregon,F,High School or Below,365253.0,39679,92.0,1/0/00,Personal Auto,Two-Door Car,641.0,,,,,,,
UO98052,Nevada,M,College,615860.0,0,89.0,1/0/00,Personal Auto,Four-Door Car,342.0,,,,,,,
NC53424,California,M,Bachelor,437608.0,0,69.0,1/4/00,Personal Auto,Two-Door Car,331.0,,,,,,,
LQ13873,Nevada,M,High School or Below,556945.0,53565,71.0,1/1/00,Personal Auto,Four-Door Car,340.0,,,,,,,
LA97014,Washington,M,Bachelor,257651.0,37574,66.0,1/1/00,Personal Auto,Two-Door Car,412.0,,,,,,,
NB79936,Washington,M,Bachelor,834698.0,48259,108.0,1/0/00,Personal Auto,Two-Door Car,73.0,,,,,,,
NT89061,Arizona,F,High School or Below,632392.0,78532,78.0,1/0/00,Personal Auto,Four-Door Car,374.0,,,,,,,
AF10970,Arizona,F,Bachelor,597314.0,96163,73.0,1/0/00,Corporate Auto,Four-Door Car,350.0,,,,,,,
ZG48513,California,M,Bachelor,470667.0,0,72.0,1/0/00,Personal Auto,Four-Door Car,345.0,,,,,,,
JQ59145,California,M,High School or Below,809341.0,0,114.0,1/1/00,Personal Auto,Luxury,722.0,,,,,,,
FE84989,Washington,M,College,503574.0,72672,63.0,1/0/00,Personal Auto,Four-Door Car,259.0,,,,,,,
JT52858,Oregon,F,Bachelor,902786.0,99002,112.0,1/1/00,Personal Auto,Four-Door Car,537.0,,,,,,,
MC62068,California,M,High School or Below,728888.0,79494,91.0,1/0/00,Personal Auto,Four-Door Car,396.0,,,,,,,
EU27538,Oregon,M,Master,1804247.0,35704,225.0,1/0/00,Personal Auto,Luxury,358.0,,,,,,,
RH42306,Arizona,F,Bachelor,499206.0,0,71.0,1/0/00,Corporate Auto,Four-Door Car,653.0,,,,,,,
US23612,Oregon,F,High School or Below,910226.0,26049,118.0,1/0/00,Personal Auto,Two-Door Car,121.0,,,,,,,
WV76014,Arizona,M,Doctor,254040.0,70125,64.0,1/0/00,Special Auto,Four-Door Car,92.0,,,,,,,
RK96223,California,M,College,1294189.0,52369,110.0,1/1/00,Personal Auto,SUV,528.0,,,,,,,
MF82000,Washington,F,Bachelor,236534.0,0,66.0,1/2/00,Special Auto,Four-Door Car,159.0,,,,,,,
FM46980,Arizona,M,College,572076.0,41770,72.0,1/0/00,Personal Auto,Four-Door Car,476.0,,,,,,,
SY56792,Oregon,M,High School or Below,703553.0,0,101.0,1/0/00,Corporate Auto,Four-Door Car,727.0,,,,,,,
RF61565,California,M,College,263697.0,31911,67.0,1/0/00,Personal Auto,Four-Door Car,321.0,,,,,,,
IM94808,Nevada,M,Bachelor,539583.0,70051,68.0,1/0/00,Corporate Auto,Four-Door Car,42.0,,,,,,,
VI14730,Oregon,M,High School or Below,838263.0,19683,117.0,1/1/00,Personal Auto,Luxury,561.0,,,,,,,
YR34119,Washington,F,College,3116174.0,30916,112.0,1/0/00,Personal Auto,SUV,200.0,,,,,,,
RR77985,Oregon,F,Bachelor,288774.0,0,80.0,1/0/00,Personal Auto,Four-Door Car,676.0,,,,,,,
QD28391,Washington,M,College,742584.0,84302,62.0,1/0/00,Personal Auto,Four-Door Car,76.0,,,,,,,
WV17090,California,M,Bachelor,2558572.0,0,116.0,1/0/00,Corporate Auto,SUV,830.0,,,,,,,
TM23514,Oregon,M,College,1027260.0,60145,132.0,1/0/00,Personal Auto,SUV,580.0,,,,,,,
MQ68407,Oregon,F,Bachelor,437636.0,63774,111.0,1/0/00,Personal Auto,Four-Door Car,60.0,,,,,,,
GJ59592,California,F,Bachelor,531889.0,25134,67.0,1/0/00,Corporate Auto,Four-Door Car,321.0,,,,,,,
FY56083,Oregon,M,Bachelor,471976.0,37057,61.0,1/1/00,Personal Auto,Four-Door Car,47.0,,,,,,,
UA94723,Oregon,F,High School or Below,442803.0,58577,110.0,1/0/00,Personal Auto,SUV,303.0,,,,,,,
FW91032,California,M,High School or Below,587917.0,85857,73.0,1/0/00,Corporate Auto,Four-Door Car,100.0,,,,,,,
DE34457,Oregon,F,Doctor,941690.0,70602,116.0,1/0/00,Personal Auto,SUV,481.0,,,,,,,
HD32044,Oregon,F,Master,828815.0,33816,106.0,1/2/00,Corporate Auto,Four-Door Car,508.0,,,,,,,
HH30454,Oregon,M,Bachelor,3265483.0,0,153.0,1/0/00,Personal Auto,SUV,1101.0,,,,,,,
AH84063,Oregon,F,College,471945.0,89642,121.0,1/4/00,Corporate Auto,SUV,86.0,,,,,,,
QA17596,California,F,Bachelor,390347.0,60068,98.0,1/0/00,Personal Auto,Two-Door Car,470.0,,,,,,,
XI41052,California,F,Bachelor,545725.0,50044,139.0,1/0/00,Personal Auto,SUV,667.0,,,,,,,
DI30528,California,F,Master,272535.0,36650,69.0,1/1/00,Personal Auto,Four-Door Car,56.0,,,,,,,
SC66359,Arizona,F,College,443397.0,50653,110.0,1/0/00,Corporate Auto,SUV,262.0,,,,,,,
EN61670,Arizona,F,Doctor,533246.0,68931,66.0,1/0/00,Personal Auto,Four-Door Car,309.0,,,,,,,
DQ10761,Oregon,M,Bachelor,231509.0,0,73.0,1/1/00,Corporate Auto,Four-Door Car,350.0,,,,,,,
BQ51587,California,F,College,541195.0,0,73.0,1/0/00,Personal Auto,Four-Door Car,365.0,,,,,,,
JE21522,California,M,Bachelor,958733.0,39266,80.0,1/0/00,Personal Auto,Four-Door Car,384.0,,,,,,,
WS47147,California,M,College,2210350.0,0,102.0,1/0/00,Personal Auto,SUV,489.0,,,,,,,
ZA64638,Nevada,F,High School or Below,976494.0,0,98.0,1/1/00,Personal Auto,Four-Door Car,705.0,,,,,,,
EW38459,Nevada,F,Bachelor,256715.0,40864,65.0,1/0/00,Corporate Auto,Four-Door Car,9.0,,,,,,,
QW87316,Oregon,F,College,265062.0,39035,68.0,1/0/00,Personal Auto,Four-Door Car,244.0,,,,,,,
IC43478,California,M,Bachelor,1126436.0,34923,98.0,1/0/00,Personal Auto,Two-Door Car,639.0,,,,,,,
TE34064,California,M,High School or Below,216852.0,0,63.0,1/0/00,Personal Auto,Four-Door Car,453.0,,,,,,,
WU60905,California,F,High School or Below,861066.0,0,111.0,1/0/00,Corporate Auto,SUV,532.0,,,,,,,
YM18992,California,F,College,283464.0,24506,71.0,1/0/00,Personal Auto,Two-Door Car,511.0,,,,,,,
PD55753,Oregon,M,High School or Below,893013.0,0,82.0,1/0/00,Personal Auto,Four-Door Car,554.0,,,,,,,
KU56006,Arizona,F,College,553638.0,52220,70.0,1/1/00,Personal Auto,Four-Door Car,336.0,,,,,,,
MJ69973,Arizona,M,High School or Below,284085.0,0,74.0,1/0/00,Personal Auto,Two-Door Car,402.0,,,,,,,
TW43626,California,M,College,808288.0,53554,67.0,1/0/00,Personal Auto,Four-Door Car,327.0,,,,,,,
XX84133,California,M,Bachelor,525473.0,34476,67.0,1/1/00,Corporate Auto,Four-Door Car,5.0,,,,,,,
ZW84453,Arizona,F,Bachelor,511623.0,0,70.0,1/0/00,Personal Auto,Four-Door Car,131.0,,,,,,,
HO29524,California,M,College,303464.0,68205,76.0,1/0/00,Personal Auto,Two-Door Car,99.0,,,,,,,
VE89726,California,F,High School or Below,802489.0,0,119.0,1/1/00,Personal Auto,SUV,856.0,,,,,,,
GE87503,California,M,High School or Below,1821114.0,53690,154.0,1/0/00,Personal Auto,SUV,739.0,,,,,,,
PX90263,Oregon,M,High School or Below,512156.0,0,72.0,1/0/00,Personal Auto,Four-Door Car,518.0,,,,,,,
NI17718,California,F,High School or Below,215017.0,0,61.0,1/0/00,Personal Auto,Four-Door Car,292.0,,,,,,,
FY32213,California,F,High School or Below,559538.0,74454,71.0,1/0/00,Personal Auto,Four-Door Car,340.0,,,,,,,
RZ13254,Nevada,F,Bachelor,756282.0,0,73.0,1/0/00,Personal Auto,Four-Door Car,350.0,,,,,,,
GN45013,Oregon,M,High School or Below,538585.0,29664,71.0,1/0/00,Personal Auto,Four-Door Car,340.0,,,,,,,
NM39588,Washington,F,Doctor,267805.0,72450,66.0,1/0/00,Corporate Auto,Four-Door Car,84.0,,,,,,,
KU84464,Nevada,F,Bachelor,942256.0,47272,79.0,1/3/00,Personal Auto,Four-Door Car,64.0,,,,,,,
YH43527,Oregon,F,College,360586.0,21585,92.0,1/0/00,Corporate Auto,Four-Door Car,441.0,,,,,,,
RO30676,California,F,College,776259.0,23827,106.0,1/2/00,Personal Auto,Four-Door Car,37.0,,,,,,,
QL59704,Arizona,F,College,2344490.0,69906,74.0,1/2/00,Corporate Auto,Four-Door Car,202.0,,,,,,,
QH19450,California,F,High School or Below,255817.0,0,72.0,1/0/00,Corporate Auto,Four-Door Car,345.0,,,,,,,
SA54664,Washington,M,Master,265438.0,73196,66.0,1/1/00,Personal Auto,Four-Door Car,85.0,,,,,,,
CI38330,Washington,M,Bachelor,254978.0,72217,6464.0,1/0/00,Personal Auto,Four-Door Car,91.0,,,,,,,
WB38524,California,M,High School or Below,296959.0,46131,74.0,1/0/00,Personal Auto,Two-Door Car,355.0,,,,,,,
CE56187,Oregon,F,Master,436312.0,54514,109.0,1/3/00,Personal Auto,SUV,286.0,,,,,,,
JL19416,California,F,High School or Below,588430.0,0,161.0,1/0/00,Personal Auto,SUV,1159.0,,,,,,,
JZ61422,Nevada,F,College,527219.0,96668,66.0,1/0/00,Personal Auto,Four-Door Car,316.0,,,,,,,
LA13377,California,M,Doctor,550989.0,78879,69.0,1/1/00,Personal Auto,Four-Door Car,466.0,,,,,,,
NC99948,Nevada,M,College,1631368.0,0,69.0,1/0/00,Personal Auto,Four-Door Car,331.0,,,,,,,
QD34785,Arizona,F,Bachelor,567805.0,0,76.0,1/0/00,Personal Auto,Four-Door Car,364.0,,,,,,,
RO26085,California,F,Bachelor,1210120.0,0,112.0,1/0/00,Personal Auto,Luxury,1252.0,,,,,,,
ES57969,Oregon,M,Bachelor,245357.0,29735,69.0,1/0/00,Personal Auto,Four-Door Car,331.0,,,,,,,
JK55587,California,M,High School or Below,507566.0,23082,65.0,1/0/00,Special Auto,Four-Door Car,312.0,,,,,,,
RN97635,Arizona,M,Bachelor,321497.0,53984,80.0,1/0/00,Corporate Auto,Four-Door Car,421.0,,,,,,,
BI76326,California,F,College,1227534.0,52135,156.0,1/0/00,Personal Auto,SUV,430.0,,,,,,,
JA34909,California,F,College,272221.0,17576,71.0,1/0/00,Corporate Auto,Four-Door Car,398.0,,,,,,,
OJ90342,Oregon,F,Bachelor,245744.0,29486,62.0,1/0/00,Personal Auto,Four-Door Car,7.0,,,,,,,
CM88932,Oregon,F,Master,355484.0,58557,88.0,1/0/00,Corporate Auto,Four-Door Car,55.0,,,,,,,
JJ97525,California,M,Bachelor,492954.0,25632,63.0,1/0/00,Personal Auto,Two-Door Car,351.0,,,,,,,
XV21647,California,F,High School or Below,803645.0,0,112.0,1/0/00,Personal Auto,Luxury,806.0,,,,,,,
MC83487,Arizona,M,Bachelor,427691.0,18768,68.0,1/3/00,Corporate Auto,Four-Door Car,647.0,,,,,,,
BL90769,California,F,Bachelor,3347334.0,33190,106.0,1/0/00,Personal Auto,SUV,508.0,,,,,,,
CR57148,Oregon,F,Master,596058.0,47945,74.0,1/0/00,Personal Auto,Two-Door Car,128.0,,,,,,,
CP85232,Arizona,M,College,4479546.0,58778,126.0,1/0/00,Special Auto,SUV,302.0,,,,,,,
YL74732,California,F,High School or Below,383211.0,15192,100.0,1/0/00,Personal Auto,SUV,480.0,,,,,,,
FG16766,California,F,Bachelor,683793.0,51859,171.0,1/0/00,Personal Auto,SUV,1003.0,,,,,,,
NV55438,Nevada,F,High School or Below,528526.0,23422,72.0,1/0/00,Personal Auto,Two-Door Car,518.0,,,,,,,
RM10880,California,F,College,309651.0,21604,79.0,1/0/00,Corporate Auto,Four-Door Car,379.0,,,,,,,
GL56175,Arizona,M,College,358971.0,79298,90.0,1/0/00,Personal Auto,Four-Door Car,244.0,,,,,,,
UK52289,Arizona,F,Bachelor,258240.0,76731,64.0,1/0/00,Special Auto,Four-Door Car,201.0,,,,,,,
OT85112,Washington,M,College,340391.0,38460,88.0,1/1/00,Personal Auto,Four-Door Car,91.0,,,,,,,
BC62782,Arizona,F,College,1357567.0,48534,115.0,1/1/00,Personal Auto,SUV,552.0,,,,,,,
TI19722,Washington,M,Doctor,343613.0,30817,88.0,1/0/00,Corporate Auto,Four-Door Car,91.0,,,,,,,
JP30654,Oregon,F,College,2868582.0,48412,104.0,1/0/00,Personal Auto,SUV,707.0,,,,,,,
UM45563,Washington,M,Bachelor,450267.0,68798,114.0,1/0/00,Personal Auto,SUV,92.0,,,,,,,
EN60878,Oregon,M,Bachelor,618311.0,23712,85.0,1/0/00,Personal Auto,Four-Door Car,376.0,,,,,,,
JF36291,California,M,College,387364.0,28142,105.0,1/0/00,Personal Auto,Luxury,701.0,,,,,,,
BK59444,California,F,Master,1892933.0,72196,68.0,1/0/00,Personal Auto,Four-Door Car,152.0,,,,,,,
MK70700,California,M,Master,555329.0,68197,69.0,1/0/00,Personal Auto,Four-Door Car,176.0,,,,,,,
IW71076,California,M,Bachelor,501125.0,75248,63.0,1/0/00,Corporate Auto,Four-Door Car,104.0,,,,,,,
AP98768,California,F,College,1044244.0,0,98.0,1/0/00,Personal Auto,Four-Door Car,941.0,,,,,,,
OM24164,Nevada,M,Bachelor,219961.0,0,65.0,1/1/00,Personal Auto,Two-Door Car,468.0,,,,,,,
HR85211,Washington,F,Master,512317.0,89879,63.0,1/0/00,Personal Auto,Two-Door Car,94.0,,,,,,,
VC87846,Oregon,M,High School or Below,748431.0,46998,96.0,1/0/00,Corporate Auto,Four-Door Car,460.0,,,,,,,
ZM92052,Oregon,M,Bachelor,261302.0,57099,67.0,1/0/00,Personal Auto,Two-Door Car,67.0,,,,,,,
ON73702,Arizona,F,Bachelor,908063.0,33897,114.0,1/0/00,Corporate Auto,SUV,539.0,,,,,,,
QQ90441,Nevada,F,High School or Below,1377097.0,59207,116.0,1/0/00,Personal Auto,Four-Door Car,556.0,,,,,,,
HU35721,Oregon,M,High School or Below,287682.0,40171,73.0,1/0/00,Personal Auto,Four-Door Car,350.0,,,,,,,
YP47665,Washington,M,Doctor,540891.0,80192,67.0,1/0/00,Personal Auto,Four-Door Car,95.0,,,,,,,
FU99476,Washington,M,High School or Below,677030.0,74422,85.0,1/1/00,Personal Auto,Four-Door Car,95.0,,,,,,,
AG85615,Oregon,M,College,2414387.0,0,87.0,1/0/00,Special Auto,Four-Door Car,626.0,,,,,,,
OY74069,Arizona,F,College,353805.0,0,67.0,1/5/00,Personal Auto,Four-Door Car,321.0,,,,,,,
DJ91267,Nevada,F,Bachelor,2909123.0,34226,244.0,1/0/00,Personal Auto,Luxury,494.0,,,,,,,
KB72438,California,F,High School or Below,1983420.0,65989,123.0,1/1/00,Personal Auto,SUV,115.0,,,,,,,
TR67616,Oregon,M,High School or Below,473136.0,30686,61.0,1/0/00,Corporate Auto,Four-Door Car,19.0,,,,,,,
GF65731,California,F,Master,3553784.0,0,113.0,1/0/00,Personal Auto,Luxury,799.0,,,,,,,
HB67642,Arizona,F,High School or Below,3461137.0,20090,109.0,1/0/00,Personal Auto,Luxury,523.0,,,,,,,
DP84567,California,M,High School or Below,2021630.0,0,183.0,1/0/00,Personal Auto,Luxury,878.0,,,,,,,
VV77534,Oregon,M,College,1397651.0,77094,176.0,1/0/00,Personal Auto,SUV,444.0,,,,,,,
GL67540,California,F,College,590408.0,97413,73.0,1/0/00,Personal Auto,Four-Door Car,268.0,,,,,,,
SV50502,Oregon,F,Master,559583.0,79189,69.0,1/0/00,Corporate Auto,Four-Door Car,331.0,,,,,,,
UK59698,California,F,High School or Below,229430.0,0,62.0,1/0/00,Personal Auto,Two-Door Car,297.0,,,,,,,
OA57352,Arizona,F,College,627391.0,18577,86.0,1/0/00,Personal Auto,Four-Door Car,412.0,,,,,,,
ZF84449,Oregon,F,College,372672.0,0,112.0,1/1/00,Special Auto,Luxury,806.0,,,,,,,
AX86150,Washington,M,High School or Below,265671.0,62777,67.0,1/0/00,Personal Auto,Two-Door Car,101.0,,,,,,,
HG39060,Oregon,M,Bachelor,511068.0,0,74.0,1/0/00,Corporate Auto,Four-Door Car,532.0,,,,,,,
EM29359,Nevada,M,College,712659.0,17483,183.0,1/0/00,Personal Auto,Luxury,1317.0,,,,,,,
SF57173,Oregon,M,Master,460163.0,84394,114.0,1/0/00,Personal Auto,SUV,691.0,,,,,,,
OT47603,Oregon,M,College,915523.0,0,127.0,1/0/00,Personal Auto,Luxury,804.0,,,,,,,
SW31412,Oregon,F,College,1480805.0,41440,62.0,1/1/00,Personal Auto,Four-Door Car,297.0,,,,,,,
JS36322,Arizona,M,High School or Below,890167.0,0,136.0,1/1/00,Personal Auto,Luxury,1090.0,,,,,,,
RE81445,Oregon,F,College,573459.0,98132,71.0,1/0/00,Personal Auto,Two-Door Car,50.0,,,,,,,
RM24280,Oregon,F,High School or Below,417769.0,0,112.0,1/0/00,Personal Auto,Four-Door Car,537.0,,,,,,,
LC25393,California,M,Bachelor,2777628.0,88220,230.0,1/0/00,Personal Auto,Luxury,151.0,,,,,,,
UX38930,Arizona,F,Master,1036434.0,58327,129.0,1/0/00,Personal Auto,SUV,347.0,,,,,,,
HD95496,Oregon,M,Master,785190.0,25950,66.0,1/0/00,Personal Auto,Two-Door Car,271.0,,,,,,,
RX24650,Oregon,M,High School or Below,477294.0,20993,133.0,1/0/00,Corporate Auto,SUV,638.0,,,,,,,
DW19309,Oregon,M,High School or Below,1422650.0,65726,177.0,1/0/00,Corporate Auto,SUV,849.0,,,,,,,
MT41386,Washington,M,Bachelor,287543.0,84768,72.0,1/0/00,Personal Auto,Two-Door Car,110.0,,,,,,,
WZ40465,Washington,F,Bachelor,504129.0,36234,63.0,1/0/00,Personal Auto,Four-Door Car,113.0,,,,,,,
DB42794,California,M,College,436293.0,58842,110.0,1/0/00,Personal Auto,Four-Door Car,528.0,,,,,,,
JB50798,Oregon,F,Master,962452.0,25629,124.0,1/2/00,Corporate Auto,Luxury,595.0,,,,,,,
IP69763,Washington,F,College,2191440.0,77311,181.0,1/0/00,Personal Auto,SUV,113.0,,,,,,,
TE35785,California,M,Doctor,694842.0,0,196.0,1/2/00,Personal Auto,Luxury,1337.0,,,,,,,
HX74855,Washington,M,High School or Below,247152.0,95697,61.0,1/0/00,Personal Auto,Two-Door Car,114.0,,,,,,,
QN65180,Oregon,F,Bachelor,2190391.0,22254,79.0,1/0/00,Personal Auto,Four-Door Car,125.0,,,,,,,
GE47180,Nevada,M,High School or Below,902882.0,65974,113.0,1/0/00,Personal Auto,Luxury,235.0,,,,,,,
VQ38776,Oregon,F,College,530375.0,0,76.0,1/0/00,Personal Auto,Four-Door Car,395.0,,,,,,,
BH86846,Washington,M,High School or Below,2070825.0,92079,65.0,1/1/00,Corporate Auto,Four-Door Car,114.0,,,,,,,
IN17648,Nevada,M,High School or Below,512376.0,0,74.0,1/0/00,Personal Auto,Two-Door Car,772.0,,,,,,,
DF95759,Oregon,M,College,949234.0,0,132.0,1/0/00,Personal Auto,SUV,633.0,,,,,,,
QG45324,Oregon,F,High School or Below,820486.0,0,73.0,1/0/00,Personal Auto,Four-Door Car,350.0,,,,,,,
MN61620,Arizona,F,College,987729.0,67752,131.0,1/4/00,Personal Auto,Luxury,168.0,,,,,,,
YH86390,California,F,Bachelor,481500.0,25398,64.0,1/0/00,Corporate Auto,Four-Door Car,307.0,,,,,,,
FY13480,California,M,High School or Below,627701.0,0,88.0,1/0/00,Personal Auto,Four-Door Car,633.0,,,,,,,
YH61661,California,M,High School or Below,826063.0,33321,105.0,1/0/00,Special Auto,SUV,504.0,,,,,,,
NL93182,Nevada,M,Bachelor,254945.0,0,78.0,1/0/00,Corporate Auto,Four-Door Car,845.0,,,,,,,
LN31673,Washington,F,College,1131808.0,38923,99.0,1/2/00,Personal Auto,Four-Door Car,115.0,,,,,,,
WE68644,Oregon,F,Bachelor,380392.0,20325,100.0,1/0/00,Personal Auto,Luxury,668.0,,,,,,,
EZ30498,Oregon,M,Bachelor,863540.0,13129,117.0,1/0/00,Personal Auto,SUV,700.0,,,,,,,
QY74517,Oregon,F,High School or Below,551055.0,0,73.0,1/0/00,Personal Auto,Four-Door Car,525.0,,,,,,,
NM88660,Nevada,M,Master,358588.0,49080,91.0,1/0/00,Corporate Auto,Four-Door Car,25.0,,,,,,,
MZ82036,Nevada,M,College,488925.0,42536,63.0,1/0/00,Personal Auto,Four-Door Car,375.0,,,,,,,
ID20929,Oregon,M,Bachelor,275694.0,29926,74.0,1/0/00,Corporate Auto,Four-Door Car,418.0,,,,,,,
EY50028,Nevada,M,Doctor,328954.0,0,86.0,1/0/00,Corporate Auto,Two-Door Car,398.0,,,,,,,
TT82373,California,F,Bachelor,1093717.0,21450,138.0,1/0/00,Personal Auto,Luxury,938.0,,,,,,,
OH64088,California,M,High School or Below,737556.0,33345,65.0,1/0/00,Corporate Auto,Four-Door Car,338.0,,,,,,,
SK97780,California,F,Bachelor,1011077.0,15752,90.0,1/0/00,Corporate Auto,Two-Door Car,339.0,,,,,,,
IO33050,Oregon,F,High School or Below,511941.0,40169,65.0,1/1/00,Personal Auto,Four-Door Car,302.0,,,,,,,
XA55917,California,F,College,853383.0,26049,113.0,1/1/00,Personal Auto,SUV,619.0,,,,,,,
JK32620,Nevada,M,College,222476.0,0,68.0,1/0/00,Personal Auto,Four-Door Car,326.0,,,,,,,
RQ19236,Arizona,M,Doctor,804280.0,55411,100.0,1/0/00,Personal Auto,Luxury,259.0,,,,,,,
QC47433,Oregon,M,College,255443.0,12459,70.0,1/0/00,Personal Auto,Four-Door Car,336.0,,,,,,,
RA93608,Oregon,M,Bachelor,1807394.0,64620,76.0,1/1/00,Personal Auto,Two-Door Car,364.0,,,,,,,
XH97711,California,M,Bachelor,243050.0,83140,61.0,1/0/00,Corporate Auto,Four-Door Car,179.0,,,,,,,
AU96286,Oregon,F,Bachelor,316765.0,0,92.0,1/0/00,Corporate Auto,Four-Door Car,662.0,,,,,,,
